[2025-07-03 16:48:11] High Memory usage: 225.08MB | PID: 5204 | Name: MsMpEng.exe | Path: C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25050.5-0\MsMpEng.exe | CPU: 0.00% | Memory: 225.08MB | Parent: services.exe
[2025-07-03 16:48:11] High Memory usage: 106.73MB | PID: 5508 | Name: SearchHost.exe | Path: C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\SearchHost.exe | CPU: 0.00% | Memory: 106.73MB | Parent: svchost.exe
[2025-07-03 16:48:13] High CPU usage: 46.80% | PID: 7924 | Name: ChatGPT.exe | Path: C:\Program Files\WindowsApps\OpenAI.ChatGPT-Desktop_1.2025.153.0_x64__2p2nqsd0c76g0\app\ChatGPT.exe | CPU: 46.80% | Memory: 212.40MB | Parent: explorer.exe
[2025-07-03 16:48:13] High Memory usage: 212.40MB | PID: 7924 | Name: ChatGPT.exe | Path: C:\Program Files\WindowsApps\OpenAI.ChatGPT-Desktop_1.2025.153.0_x64__2p2nqsd0c76g0\app\ChatGPT.exe | CPU: 46.80% | Memory: 212.40MB | Parent: explorer.exe
[2025-07-03 16:48:14] High Memory usage: 351.42MB | PID: 8080 | Name: explorer.exe | Path: C:\Windows\explorer.exe | CPU: 0.00% | Memory: 351.42MB | Parent: Zombie
[2025-07-03 16:48:15] High Memory usage: 122.12MB | PID: 10096 | Name: msedgewebview2.exe | Path: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe | CPU: 0.00% | Memory: 122.12MB | Parent: msedgewebview2.exe
[2025-07-03 16:48:17] High Memory usage: 449.64MB | PID: 11940 | Name: ChatGPT.exe | Path: C:\Program Files\WindowsApps\OpenAI.ChatGPT-Desktop_1.2025.153.0_x64__2p2nqsd0c76g0\app\ChatGPT.exe | CPU: 0.00% | Memory: 449.64MB | Parent: ChatGPT.exe
[2025-07-03 16:48:19] High Memory usage: 239.66MB | PID: 14768 | Name: Grammarly.Desktop.exe | Path: C:\Users\syeda\AppData\Local\Grammarly\DesktopIntegrations\Grammarly.Desktop.exe | CPU: 0.00% | Memory: 239.66MB | Parent: explorer.exe
[2025-07-03 16:48:20] High Memory usage: 105.58MB | PID: 16196 | Name: Copilot.exe | Path: C:\Program Files\WindowsApps\Microsoft.Copilot_1.25062.106.0_x64__8wekyb3d8bbwe\Copilot.exe | CPU: 0.00% | Memory: 105.58MB | Parent: sihost.exe
[2025-07-03 16:48:23] High CPU usage: 768.00% | PID: 0 | Name: System Idle Process | Path: Access Denied | CPU: 768.00% | Memory: 0.01MB | Parent: Unknown
[2025-07-03 16:48:23] High CPU usage: 46.60% | PID: 4 | Name: System | Path:  | CPU: 46.60% | Memory: 2.56MB | Parent: Unknown
[2025-07-03 16:48:30] High Memory usage: 317.40MB | PID: 4000 | Name: MemCompression | Path: MemCompression | CPU: 0.00% | Memory: 317.40MB | Parent: System
[2025-07-03 16:48:31] High Memory usage: 499.96MB | PID: 4344 | Name: TextInputHost.exe | Path: C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe | CPU: 0.00% | Memory: 499.96MB | Parent: svchost.exe
[2025-07-03 16:48:34] High CPU usage: 61.10% | PID: 5204 | Name: MsMpEng.exe | Path: C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25050.5-0\MsMpEng.exe | CPU: 61.10% | Memory: 229.57MB | Parent: services.exe
[2025-07-03 16:48:34] High Memory usage: 229.57MB | PID: 5204 | Name: MsMpEng.exe | Path: C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25050.5-0\MsMpEng.exe | CPU: 61.10% | Memory: 229.57MB | Parent: services.exe
[2025-07-03 16:48:35] High Memory usage: 106.04MB | PID: 5508 | Name: SearchHost.exe | Path: C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\SearchHost.exe | CPU: 0.00% | Memory: 106.04MB | Parent: svchost.exe
[2025-07-03 16:48:37] High Memory usage: 211.04MB | PID: 7924 | Name: ChatGPT.exe | Path: C:\Program Files\WindowsApps\OpenAI.ChatGPT-Desktop_1.2025.153.0_x64__2p2nqsd0c76g0\app\ChatGPT.exe | CPU: 0.00% | Memory: 211.04MB | Parent: explorer.exe
[2025-07-03 16:48:37] High Memory usage: 352.52MB | PID: 8080 | Name: explorer.exe | Path: C:\Windows\explorer.exe | CPU: 0.00% | Memory: 352.52MB | Parent: Zombie
[2025-07-03 16:48:39] High Memory usage: 117.26MB | PID: 10096 | Name: msedgewebview2.exe | Path: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe | CPU: 0.00% | Memory: 117.26MB | Parent: msedgewebview2.exe
[2025-07-03 16:48:41] High CPU usage: 31.00% | PID: 11940 | Name: ChatGPT.exe | Path: C:\Program Files\WindowsApps\OpenAI.ChatGPT-Desktop_1.2025.153.0_x64__2p2nqsd0c76g0\app\ChatGPT.exe | CPU: 31.00% | Memory: 450.94MB | Parent: ChatGPT.exe
[2025-07-03 16:48:41] High Memory usage: 450.94MB | PID: 11940 | Name: ChatGPT.exe | Path: C:\Program Files\WindowsApps\OpenAI.ChatGPT-Desktop_1.2025.153.0_x64__2p2nqsd0c76g0\app\ChatGPT.exe | CPU: 31.00% | Memory: 450.94MB | Parent: ChatGPT.exe
[2025-07-03 16:48:43] High Memory usage: 245.27MB | PID: 14768 | Name: Grammarly.Desktop.exe | Path: C:\Users\syeda\AppData\Local\Grammarly\DesktopIntegrations\Grammarly.Desktop.exe | CPU: 15.50% | Memory: 245.27MB | Parent: explorer.exe
[2025-07-03 16:48:44] High Memory usage: 105.55MB | PID: 16196 | Name: Copilot.exe | Path: C:\Program Files\WindowsApps\Microsoft.Copilot_1.25062.106.0_x64__8wekyb3d8bbwe\Copilot.exe | CPU: 0.00% | Memory: 105.55MB | Parent: sihost.exe
[2025-07-03 16:48:47] High CPU usage: 721.00% | PID: 0 | Name: System Idle Process | Path: Access Denied | CPU: 721.00% | Memory: 0.01MB | Parent: Unknown
[2025-07-03 16:48:49] High CPU usage: 46.80% | PID: 1720 | Name: dwm.exe | Path: C:\Windows\System32\dwm.exe | CPU: 46.80% | Memory: 67.45MB | Parent: winlogon.exe
[2025-07-03 16:48:54] High Memory usage: 317.15MB | PID: 4000 | Name: MemCompression | Path: MemCompression | CPU: 0.00% | Memory: 317.15MB | Parent: System
[2025-07-03 16:48:55] High Memory usage: 500.00MB | PID: 4344 | Name: TextInputHost.exe | Path: C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe | CPU: 0.00% | Memory: 500.00MB | Parent: svchost.exe
[2025-07-03 16:48:58] High Memory usage: 228.62MB | PID: 5204 | Name: MsMpEng.exe | Path: C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25050.5-0\MsMpEng.exe | CPU: 0.00% | Memory: 228.62MB | Parent: services.exe
[2025-07-03 16:48:59] High Memory usage: 105.67MB | PID: 5508 | Name: SearchHost.exe | Path: C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\SearchHost.exe | CPU: 0.00% | Memory: 105.67MB | Parent: svchost.exe
[2025-07-03 16:48:59] High Memory usage: 159.75MB | PID: 6020 | Name: Code.exe | Path: C:\Users\syeda\AppData\Local\Programs\Microsoft VS Code\Code.exe | CPU: 0.00% | Memory: 159.75MB | Parent: explorer.exe
[2025-07-03 16:49:01] High Memory usage: 209.72MB | PID: 7924 | Name: ChatGPT.exe | Path: C:\Program Files\WindowsApps\OpenAI.ChatGPT-Desktop_1.2025.153.0_x64__2p2nqsd0c76g0\app\ChatGPT.exe | CPU: 0.00% | Memory: 209.72MB | Parent: explorer.exe
[2025-07-03 16:49:02] High Memory usage: 100.97MB | PID: 8024 | Name: Code.exe | Path: C:\Users\syeda\AppData\Local\Programs\Microsoft VS Code\Code.exe | CPU: 0.00% | Memory: 100.97MB | Parent: Code.exe
[2025-07-03 16:49:02] High Memory usage: 351.93MB | PID: 8080 | Name: explorer.exe | Path: C:\Windows\explorer.exe | CPU: 15.50% | Memory: 351.93MB | Parent: Zombie
[2025-07-03 16:49:03] High CPU usage: 46.70% | PID: 9384 | Name: Code.exe | Path: C:\Users\syeda\AppData\Local\Programs\Microsoft VS Code\Code.exe | CPU: 46.70% | Memory: 174.98MB | Parent: Code.exe
[2025-07-03 16:49:03] High Memory usage: 174.98MB | PID: 9384 | Name: Code.exe | Path: C:\Users\syeda\AppData\Local\Programs\Microsoft VS Code\Code.exe | CPU: 46.70% | Memory: 174.98MB | Parent: Code.exe
[2025-07-03 16:49:04] High Memory usage: 116.99MB | PID: 10096 | Name: msedgewebview2.exe | Path: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe | CPU: 0.00% | Memory: 116.99MB | Parent: msedgewebview2.exe
[2025-07-03 16:49:05] High Memory usage: 121.35MB | PID: 11672 | Name: Code.exe | Path: C:\Users\syeda\AppData\Local\Programs\Microsoft VS Code\Code.exe | CPU: 0.00% | Memory: 121.35MB | Parent: Code.exe
[2025-07-03 16:49:05] High CPU usage: 31.20% | PID: 11940 | Name: ChatGPT.exe | Path: C:\Program Files\WindowsApps\OpenAI.ChatGPT-Desktop_1.2025.153.0_x64__2p2nqsd0c76g0\app\ChatGPT.exe | CPU: 31.20% | Memory: 451.41MB | Parent: ChatGPT.exe
[2025-07-03 16:49:05] High Memory usage: 451.41MB | PID: 11940 | Name: ChatGPT.exe | Path: C:\Program Files\WindowsApps\OpenAI.ChatGPT-Desktop_1.2025.153.0_x64__2p2nqsd0c76g0\app\ChatGPT.exe | CPU: 31.20% | Memory: 451.41MB | Parent: ChatGPT.exe
[2025-07-03 16:49:07] High Memory usage: 229.85MB | PID: 14356 | Name: Code.exe | Path: C:\Users\syeda\AppData\Local\Programs\Microsoft VS Code\Code.exe | CPU: 15.60% | Memory: 229.85MB | Parent: Code.exe
[2025-07-03 16:49:08] High Memory usage: 244.62MB | PID: 14768 | Name: Grammarly.Desktop.exe | Path: C:\Users\syeda\AppData\Local\Grammarly\DesktopIntegrations\Grammarly.Desktop.exe | CPU: 15.60% | Memory: 244.62MB | Parent: explorer.exe
[2025-07-03 16:49:09] High Memory usage: 138.70MB | PID: 15764 | Name: Code.exe | Path: C:\Users\syeda\AppData\Local\Programs\Microsoft VS Code\Code.exe | CPU: 0.00% | Memory: 138.70MB | Parent: Code.exe
[2025-07-03 16:49:09] High Memory usage: 105.54MB | PID: 16196 | Name: Copilot.exe | Path: C:\Program Files\WindowsApps\Microsoft.Copilot_1.25062.106.0_x64__8wekyb3d8bbwe\Copilot.exe | CPU: 0.00% | Memory: 105.54MB | Parent: sihost.exe
[2025-07-03 16:49:09] High Memory usage: 222.88MB | PID: 16600 | Name: Code.exe | Path: C:\Users\syeda\AppData\Local\Programs\Microsoft VS Code\Code.exe | CPU: 0.00% | Memory: 222.88MB | Parent: Code.exe
[2025-07-03 16:49:09] High Memory usage: 150.12MB | PID: 17348 | Name: Code.exe | Path: C:\Users\syeda\AppData\Local\Programs\Microsoft VS Code\Code.exe | CPU: 0.00% | Memory: 150.12MB | Parent: Code.exe
[2025-07-03 16:49:13] High CPU usage: 1018.70% | PID: 0 | Name: System Idle Process | Path: Access Denied | CPU: 1018.70% | Memory: 0.01MB | Parent: Unknown
[2025-07-03 16:49:20] High Memory usage: 316.94MB | PID: 4000 | Name: MemCompression | Path: MemCompression | CPU: 0.00% | Memory: 316.94MB | Parent: System
[2025-07-03 16:49:21] High Memory usage: 499.99MB | PID: 4344 | Name: TextInputHost.exe | Path: C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe | CPU: 0.00% | Memory: 499.99MB | Parent: svchost.exe
[2025-07-03 16:49:24] High Memory usage: 229.34MB | PID: 5204 | Name: MsMpEng.exe | Path: C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25050.5-0\MsMpEng.exe | CPU: 0.00% | Memory: 229.34MB | Parent: services.exe
[2025-07-03 16:49:24] High Memory usage: 105.67MB | PID: 5508 | Name: SearchHost.exe | Path: C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\SearchHost.exe | CPU: 0.00% | Memory: 105.67MB | Parent: svchost.exe
[2025-07-03 16:49:25] High CPU usage: 108.70% | PID: 6572 | Name: WmiPrvSE.exe | Path: C:\Windows\System32\wbem\WmiPrvSE.exe | CPU: 108.70% | Memory: 27.95MB | Parent: svchost.exe
[2025-07-03 16:49:26] High Memory usage: 209.83MB | PID: 7924 | Name: ChatGPT.exe | Path: C:\Program Files\WindowsApps\OpenAI.ChatGPT-Desktop_1.2025.153.0_x64__2p2nqsd0c76g0\app\ChatGPT.exe | CPU: 0.00% | Memory: 209.83MB | Parent: explorer.exe
[2025-07-03 16:49:27] High Memory usage: 351.66MB | PID: 8080 | Name: explorer.exe | Path: C:\Windows\explorer.exe | CPU: 0.00% | Memory: 351.66MB | Parent: Zombie
[2025-07-03 16:49:28] High Memory usage: 116.98MB | PID: 10096 | Name: msedgewebview2.exe | Path: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe | CPU: 0.00% | Memory: 116.98MB | Parent: msedgewebview2.exe
[2025-07-03 16:49:30] High CPU usage: 31.20% | PID: 11940 | Name: ChatGPT.exe | Path: C:\Program Files\WindowsApps\OpenAI.ChatGPT-Desktop_1.2025.153.0_x64__2p2nqsd0c76g0\app\ChatGPT.exe | CPU: 31.20% | Memory: 457.05MB | Parent: ChatGPT.exe
[2025-07-03 16:49:30] High Memory usage: 457.05MB | PID: 11940 | Name: ChatGPT.exe | Path: C:\Program Files\WindowsApps\OpenAI.ChatGPT-Desktop_1.2025.153.0_x64__2p2nqsd0c76g0\app\ChatGPT.exe | CPU: 31.20% | Memory: 457.05MB | Parent: ChatGPT.exe
[2025-07-03 16:49:32] High Memory usage: 245.89MB | PID: 14768 | Name: Grammarly.Desktop.exe | Path: C:\Users\syeda\AppData\Local\Grammarly\DesktopIntegrations\Grammarly.Desktop.exe | CPU: 0.00% | Memory: 245.89MB | Parent: explorer.exe
[2025-07-03 16:49:33] High Memory usage: 105.54MB | PID: 16196 | Name: Copilot.exe | Path: C:\Program Files\WindowsApps\Microsoft.Copilot_1.25062.106.0_x64__8wekyb3d8bbwe\Copilot.exe | CPU: 0.00% | Memory: 105.54MB | Parent: sihost.exe
[2025-07-03 16:49:36] High CPU usage: 1199.70% | PID: 0 | Name: System Idle Process | Path: Access Denied | CPU: 1199.70% | Memory: 0.01MB | Parent: Unknown
[2025-07-03 16:49:36] High CPU usage: 31.10% | PID: 4 | Name: System | Path:  | CPU: 31.10% | Memory: 2.57MB | Parent: Unknown
[2025-07-03 16:49:43] High Memory usage: 316.23MB | PID: 4000 | Name: MemCompression | Path: MemCompression | CPU: 0.00% | Memory: 316.23MB | Parent: System
[2025-07-03 16:49:44] High Memory usage: 500.00MB | PID: 4344 | Name: TextInputHost.exe | Path: C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe | CPU: 0.00% | Memory: 500.00MB | Parent: svchost.exe
[2025-07-03 16:49:47] High Memory usage: 218.48MB | PID: 5204 | Name: MsMpEng.exe | Path: C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25050.5-0\MsMpEng.exe | CPU: 0.00% | Memory: 218.48MB | Parent: services.exe
[2025-07-03 16:49:48] High Memory usage: 105.61MB | PID: 5508 | Name: SearchHost.exe | Path: C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\SearchHost.exe | CPU: 0.00% | Memory: 105.61MB | Parent: svchost.exe
[2025-07-03 16:49:50] High Memory usage: 210.80MB | PID: 7924 | Name: ChatGPT.exe | Path: C:\Program Files\WindowsApps\OpenAI.ChatGPT-Desktop_1.2025.153.0_x64__2p2nqsd0c76g0\app\ChatGPT.exe | CPU: 0.00% | Memory: 210.80MB | Parent: explorer.exe
[2025-07-03 16:49:50] High Memory usage: 350.94MB | PID: 8080 | Name: explorer.exe | Path: C:\Windows\explorer.exe | CPU: 0.00% | Memory: 350.94MB | Parent: Zombie
[2025-07-03 16:49:52] High Memory usage: 116.98MB | PID: 10096 | Name: msedgewebview2.exe | Path: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe | CPU: 0.00% | Memory: 116.98MB | Parent: msedgewebview2.exe
[2025-07-03 16:49:54] High Memory usage: 455.59MB | PID: 11940 | Name: ChatGPT.exe | Path: C:\Program Files\WindowsApps\OpenAI.ChatGPT-Desktop_1.2025.153.0_x64__2p2nqsd0c76g0\app\ChatGPT.exe | CPU: 15.50% | Memory: 455.59MB | Parent: ChatGPT.exe
[2025-07-03 16:49:56] High Memory usage: 249.73MB | PID: 14768 | Name: Grammarly.Desktop.exe | Path: C:\Users\syeda\AppData\Local\Grammarly\DesktopIntegrations\Grammarly.Desktop.exe | CPU: 0.00% | Memory: 249.73MB | Parent: explorer.exe
[2025-07-03 16:49:57] High Memory usage: 105.54MB | PID: 16196 | Name: Copilot.exe | Path: C:\Program Files\WindowsApps\Microsoft.Copilot_1.25062.106.0_x64__8wekyb3d8bbwe\Copilot.exe | CPU: 0.00% | Memory: 105.54MB | Parent: sihost.exe
[2025-07-03 16:50:00] High CPU usage: 1002.20% | PID: 0 | Name: System Idle Process | Path: Access Denied | CPU: 1002.20% | Memory: 0.01MB | Parent: Unknown
[2025-07-03 16:50:07] High Memory usage: 315.16MB | PID: 4000 | Name: MemCompression | Path: MemCompression | CPU: 0.00% | Memory: 315.16MB | Parent: System
[2025-07-03 16:50:08] High Memory usage: 499.88MB | PID: 4344 | Name: TextInputHost.exe | Path: C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe | CPU: 0.00% | Memory: 499.88MB | Parent: svchost.exe
[2025-07-03 16:50:11] High Memory usage: 219.71MB | PID: 5204 | Name: MsMpEng.exe | Path: C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25050.5-0\MsMpEng.exe | CPU: 0.00% | Memory: 219.71MB | Parent: services.exe
[2025-07-03 16:50:11] High Memory usage: 105.22MB | PID: 5508 | Name: SearchHost.exe | Path: C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\SearchHost.exe | CPU: 0.00% | Memory: 105.22MB | Parent: svchost.exe
[2025-07-03 16:50:14] High Memory usage: 214.29MB | PID: 7924 | Name: ChatGPT.exe | Path: C:\Program Files\WindowsApps\OpenAI.ChatGPT-Desktop_1.2025.153.0_x64__2p2nqsd0c76g0\app\ChatGPT.exe | CPU: 0.00% | Memory: 214.29MB | Parent: explorer.exe
[2025-07-03 16:50:14] High Memory usage: 350.93MB | PID: 8080 | Name: explorer.exe | Path: C:\Windows\explorer.exe | CPU: 0.00% | Memory: 350.93MB | Parent: Zombie
[2025-07-03 16:50:16] High Memory usage: 116.98MB | PID: 10096 | Name: msedgewebview2.exe | Path: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe | CPU: 0.00% | Memory: 116.98MB | Parent: msedgewebview2.exe
[2025-07-03 16:50:17] High CPU usage: 93.60% | PID: 11940 | Name: ChatGPT.exe | Path: C:\Program Files\WindowsApps\OpenAI.ChatGPT-Desktop_1.2025.153.0_x64__2p2nqsd0c76g0\app\ChatGPT.exe | CPU: 93.60% | Memory: 467.46MB | Parent: ChatGPT.exe
[2025-07-03 16:50:17] High Memory usage: 467.46MB | PID: 11940 | Name: ChatGPT.exe | Path: C:\Program Files\WindowsApps\OpenAI.ChatGPT-Desktop_1.2025.153.0_x64__2p2nqsd0c76g0\app\ChatGPT.exe | CPU: 93.60% | Memory: 467.46MB | Parent: ChatGPT.exe
[2025-07-03 16:50:19] High Memory usage: 251.68MB | PID: 14768 | Name: Grammarly.Desktop.exe | Path: C:\Users\syeda\AppData\Local\Grammarly\DesktopIntegrations\Grammarly.Desktop.exe | CPU: 0.00% | Memory: 251.68MB | Parent: explorer.exe
[2025-07-03 16:50:20] High Memory usage: 105.54MB | PID: 16196 | Name: Copilot.exe | Path: C:\Program Files\WindowsApps\Microsoft.Copilot_1.25062.106.0_x64__8wekyb3d8bbwe\Copilot.exe | CPU: 0.00% | Memory: 105.54MB | Parent: sihost.exe
[2025-07-03 16:50:23] High CPU usage: 1107.90% | PID: 0 | Name: System Idle Process | Path: Access Denied | CPU: 1107.90% | Memory: 0.01MB | Parent: Unknown
[2025-07-03 16:50:24] High CPU usage: 46.60% | PID: 4 | Name: System | Path:  | CPU: 46.60% | Memory: 2.57MB | Parent: Unknown
[2025-07-03 16:50:30] High Memory usage: 313.38MB | PID: 4000 | Name: MemCompression | Path: MemCompression | CPU: 0.00% | Memory: 313.38MB | Parent: System
[2025-07-03 16:50:31] High Memory usage: 499.89MB | PID: 4344 | Name: TextInputHost.exe | Path: C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe | CPU: 0.00% | Memory: 499.89MB | Parent: svchost.exe
[2025-07-03 16:50:34] High Memory usage: 218.32MB | PID: 5204 | Name: MsMpEng.exe | Path: C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25050.5-0\MsMpEng.exe | CPU: 0.00% | Memory: 218.32MB | Parent: services.exe
[2025-07-03 16:50:35] High Memory usage: 104.62MB | PID: 5508 | Name: SearchHost.exe | Path: C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\SearchHost.exe | CPU: 0.00% | Memory: 104.62MB | Parent: svchost.exe
[2025-07-03 16:50:37] High Memory usage: 215.75MB | PID: 7924 | Name: ChatGPT.exe | Path: C:\Program Files\WindowsApps\OpenAI.ChatGPT-Desktop_1.2025.153.0_x64__2p2nqsd0c76g0\app\ChatGPT.exe | CPU: 15.60% | Memory: 215.75MB | Parent: explorer.exe
[2025-07-03 16:50:37] High Memory usage: 350.84MB | PID: 8080 | Name: explorer.exe | Path: C:\Windows\explorer.exe | CPU: 0.00% | Memory: 350.84MB | Parent: Zombie
[2025-07-03 16:50:39] High Memory usage: 116.98MB | PID: 10096 | Name: msedgewebview2.exe | Path: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe | CPU: 0.00% | Memory: 116.98MB | Parent: msedgewebview2.exe
[2025-07-03 16:50:41] High CPU usage: 140.30% | PID: 11940 | Name: ChatGPT.exe | Path: C:\Program Files\WindowsApps\OpenAI.ChatGPT-Desktop_1.2025.153.0_x64__2p2nqsd0c76g0\app\ChatGPT.exe | CPU: 140.30% | Memory: 461.86MB | Parent: ChatGPT.exe
[2025-07-03 16:50:41] High Memory usage: 461.86MB | PID: 11940 | Name: ChatGPT.exe | Path: C:\Program Files\WindowsApps\OpenAI.ChatGPT-Desktop_1.2025.153.0_x64__2p2nqsd0c76g0\app\ChatGPT.exe | CPU: 140.30% | Memory: 461.86MB | Parent: ChatGPT.exe
[2025-07-03 16:50:41] High CPU usage: 31.00% | PID: 12180 | Name: ChatGPT.exe | Path: C:\Program Files\WindowsApps\OpenAI.ChatGPT-Desktop_1.2025.153.0_x64__2p2nqsd0c76g0\app\ChatGPT.exe | CPU: 31.00% | Memory: 76.74MB | Parent: ChatGPT.exe
[2025-07-03 16:50:43] High Memory usage: 255.18MB | PID: 14768 | Name: Grammarly.Desktop.exe | Path: C:\Users\syeda\AppData\Local\Grammarly\DesktopIntegrations\Grammarly.Desktop.exe | CPU: 0.00% | Memory: 255.18MB | Parent: explorer.exe
[2025-07-03 16:50:44] High Memory usage: 105.55MB | PID: 16196 | Name: Copilot.exe | Path: C:\Program Files\WindowsApps\Microsoft.Copilot_1.25062.106.0_x64__8wekyb3d8bbwe\Copilot.exe | CPU: 0.00% | Memory: 105.55MB | Parent: sihost.exe
[2025-07-03 16:50:47] High CPU usage: 1105.70% | PID: 0 | Name: System Idle Process | Path: Access Denied | CPU: 1105.70% | Memory: 0.01MB | Parent: Unknown
[2025-07-03 16:50:54] High Memory usage: 312.01MB | PID: 4000 | Name: MemCompression | Path: MemCompression | CPU: 0.00% | Memory: 312.01MB | Parent: System
[2025-07-03 16:50:55] High Memory usage: 500.21MB | PID: 4344 | Name: TextInputHost.exe | Path: C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe | CPU: 0.00% | Memory: 500.21MB | Parent: svchost.exe
[2025-07-03 16:50:58] High Memory usage: 222.02MB | PID: 5204 | Name: MsMpEng.exe | Path: C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25050.5-0\MsMpEng.exe | CPU: 0.00% | Memory: 222.02MB | Parent: services.exe
[2025-07-03 16:50:58] High Memory usage: 104.47MB | PID: 5508 | Name: SearchHost.exe | Path: C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\SearchHost.exe | CPU: 0.00% | Memory: 104.47MB | Parent: svchost.exe
[2025-07-03 16:51:01] High Memory usage: 210.73MB | PID: 7924 | Name: ChatGPT.exe | Path: C:\Program Files\WindowsApps\OpenAI.ChatGPT-Desktop_1.2025.153.0_x64__2p2nqsd0c76g0\app\ChatGPT.exe | CPU: 0.00% | Memory: 210.73MB | Parent: explorer.exe
[2025-07-03 16:51:01] High Memory usage: 351.07MB | PID: 8080 | Name: explorer.exe | Path: C:\Windows\explorer.exe | CPU: 15.50% | Memory: 351.07MB | Parent: Zombie
[2025-07-03 16:51:03] High Memory usage: 106.44MB | PID: 10096 | Name: msedgewebview2.exe | Path: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe | CPU: 0.00% | Memory: 106.44MB | Parent: msedgewebview2.exe
[2025-07-03 16:51:04] High Memory usage: 459.58MB | PID: 11940 | Name: ChatGPT.exe | Path: C:\Program Files\WindowsApps\OpenAI.ChatGPT-Desktop_1.2025.153.0_x64__2p2nqsd0c76g0\app\ChatGPT.exe | CPU: 0.00% | Memory: 459.58MB | Parent: ChatGPT.exe
[2025-07-03 16:51:06] High Memory usage: 250.57MB | PID: 14768 | Name: Grammarly.Desktop.exe | Path: C:\Users\syeda\AppData\Local\Grammarly\DesktopIntegrations\Grammarly.Desktop.exe | CPU: 0.00% | Memory: 250.57MB | Parent: explorer.exe
[2025-07-03 16:51:07] High Memory usage: 105.54MB | PID: 16196 | Name: Copilot.exe | Path: C:\Program Files\WindowsApps\Microsoft.Copilot_1.25062.106.0_x64__8wekyb3d8bbwe\Copilot.exe | CPU: 0.00% | Memory: 105.54MB | Parent: sihost.exe
[2025-07-03 16:51:10] High CPU usage: 1201.60% | PID: 0 | Name: System Idle Process | Path: Access Denied | CPU: 1201.60% | Memory: 0.01MB | Parent: Unknown
[2025-07-03 16:51:17] High CPU usage: 31.10% | PID: 3872 | Name: atieclxx.exe | Path: C:\Windows\System32\DriverStore\FileRepository\u0366687.inf_amd64_4df1d4a3b05e9421\B364791\atieclxx.exe | CPU: 31.10% | Memory: 7.41MB | Parent: atiesrxx.exe
[2025-07-03 16:51:17] High Memory usage: 311.61MB | PID: 4000 | Name: MemCompression | Path: MemCompression | CPU: 0.00% | Memory: 311.61MB | Parent: System
[2025-07-03 16:51:18] High Memory usage: 499.46MB | PID: 4344 | Name: TextInputHost.exe | Path: C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe | CPU: 0.00% | Memory: 499.46MB | Parent: svchost.exe
